Sample Number,1,Collected with Prova 210
0.543,11.0,5.973
0.543,11.1,6.0273
0.542,11.2,6.0704
0.541,11.3,6.1133
0.541,11.4,6.1674
0.54,11.5,6.21
0.54,11.6,6.264
0.54,11.7,6.318
0.54,11.7,6.318
0.539,11.8,6.3602
0.539,11.9,6.4141
0.539,12.0,6.468
0.539,12.1,6.5219
0.538,12.2,6.5636
0.538,12.3,6.6174
0.537,12.4,6.6588
0.537,12.5,6.7125
0.536,12.6,6.7536
0.536,12.6,6.7536
0.536,12.7,6.8072
0.536,12.8,6.8608
0.536,12.9,6.9144
0.535,13.0,6.955
0.534,13.1,6.9954
0.533,13.2,7.0356
0.533,13.3,7.0889
0.533,13.4,7.1422
0.0,13.5,0.0
END OF SAMPLE

